time_hr,absorbed_mg,fraction_absorbed,excreted_mg,cp_mg_l,stomach_undissolved_mg,stomach_dissolved_mg,duodenum_undissolved_mg,duodenum_dissolved_mg,jejunum_undissolved_mg,jejunum_dissolved_mg,ileum_undissolved_mg,ileum_dissolved_mg,colon_undissolved_mg,colon_dissolved_mg
4.4248,99.99964579996139,0.9999964579996139,0.000353057472448121,0.3988658257129358,0.0,2.0942662816532652e-06,0.0,8.61948329254609e-07,0.0,2.6804094851735053e-07,0.0,1.7657875870682562e-08,0.0,2.621702207136014e-09
4.4729,99.99964636788134,0.9999964636788135,0.0003530574779724449,0.3847343365414433,0.0,1.7277559333853713e-06,0.0,7.110682914592757e-07,0.0,2.2109969649484864e-07,0.0,1.4541597562552574e-08,0.0,2.143327616025452e-09
4.521,99.99964683637107,0.9999964683637107,0.0003530574823454426,0.3711035074919537,0.0,1.4253812905587627e-06,0.0,5.8660710266339e-07,0.0,1.8238761064426633e-07,0.0,1.1983084452915931e-08,0.0,1.754840278443487e-09
4.5691,99.99964722287278,0.9999964722287278,0.00035305748578311604,0.35795560208746074,0.0,1.1759076401127018e-06,0.0,4.839278210970049e-07,0.0,1.5045601008909107e-07,0.0,9.877842470283115e-09,0.0,1.438649539928977e-09
4.6172,99.9996475416449,0.9999964754164491,0.00035305748845748994,0.3452735136225465,0.0,9.701389439227003e-07,0.0,3.9924290492089615e-07,0.0,1.2412354219238364e-07,0.0,8.146146811063373e-09,0.0,1.1808190812763503e-09
4.6653,99.99964780468189,0.9999964780468189,0.0003530574905113269,0.3330407364472297,0.0,8.003437454023759e-07,0.0,3.2936407298466276e-07,0.0,1.0239650050293591e-07,0.0,6.718131733987431e-09,0.0,9.700605127218517e-10
4.7134,99.99964802165975,0.9999964802165975,0.0003530574920567323,0.3212413551931047,0.0,6.602772677517185e-07,0.0,2.7172137666202493e-07,0.0,8.447484837526221e-08,0.0,5.541238534835477e-09,0.0,7.975677165224454e-10
4.7615,99.99964820064521,0.9999964820064521,0.00035305749318607715,0.30986001486004916,0.0,5.447341438552065e-07,0.0,2.2417177417489182e-07,0.0,6.969173512475651e-08,0.0,4.571051687568149e-09,0.0,6.561972983538182e-10
4.8096,99.9996483483466,0.9999964834834659,0.0003530574939754899,0.29888190315446533,0.0,4.4938558973177354e-07,0.0,1.8493299460181718e-07,0.0,5.7492661893053616e-08,0.0,3.770558457872763e-09,0.0,5.401198370561787e-10
4.8577,99.99964847016211,0.9999964847016212,0.000353057494484994,0.28829273813834755,0.0,3.7074688866748324e-07,0.0,1.5257109785976306e-07,0.0,4.74317207380039e-08,0.0,3.1105833592804694e-09,0.0,4.4480921958054884e-10
4.9058,99.99964857066023,0.9999964857066023,0.0003530574947653825,0.27807873751874185,0.0,3.058693977980253e-07,0.0,1.2587239647486127e-07,0.0,3.913147759616062e-08,0.0,2.566181612277826e-09,0.0,3.6644750819660604e-10
4.9539,99.99964865359266,0.9999964865359265,0.0003530574948580169,0.26822660909902973,0.0,2.523314577868435e-07,0.0,1.0384021084358428e-07,0.0,3.228201676619808e-08,0.0,2.116944034342813e-09,0.0,3.0195049532845523e-10
5.002,99.99964872198873,0.9999964872198873,0.0003530574947959006,0.2587235353115309,0.0,2.0817745895292667e-07,0.0,8.566979674403191e-08,0.0,2.6633144087722164e-08,0.0,1.7464883380989616e-09,0.0,2.4888479941292495e-10
5.0501,99.99964877842234,0.9999964877842235,0.0003530574946071303,0.24955714677952368,0.0,1.7174592671896308e-07,0.0,7.067737076030024e-08,0.0,2.1972265294452348e-08,0.0,1.440834547546493e-09,0.0,2.0517692348823932e-10
5.0982,99.99964882498824,0.9999964882498824,0.0003530574943144264,0.24071551553297724,0.0,1.4168458363075217e-07,0.0,5.830642971169519e-08,0.0,1.8126364889788196e-08,0.0,1.1886289217581257e-09,0.0,1.6916101772038454e-10
5.1463,99.99964886339086,0.9999964886339086,0.0003530574939361781,0.23218713805108274,0.0,1.1689314234575764e-07,0.0,4.8104183959002365e-08,0.0,1.4954675984110357e-08,0.0,9.80643563936444e-10,0.0,1.3949620423020492e-10
5.1944,99.99964889507964,0.9999964889507964,0.0003530574934880455,0.22396091323492406,0.0,9.643590902353602e-08,0.0,3.968556497624658e-08,0.0,1.2337485409844788e-08,0.0,8.090205611098118e-10,0.0,1.1503916286983398e-10
5.2425,99.99964892122588,0.9999964892122588,0.00035305749298262796,0.21602613711927873,0.0,7.955674665513375e-08,0.0,3.2739404681918104e-08,0.0,1.0178055479771951e-08,0.0,6.674159879881843e-10,0.0,9.487421653532908e-11
5.2906,99.99964894278877,0.9999964894278877,0.00035305749243021996,0.2083724855080102,0.0,6.563645026472338e-08,0.0,2.7010886609531893e-08,0.0,8.39716798410318e-09,0.0,5.506355521737459e-10,0.0,7.825495079897522e-11
5.3387,99.99964896058299,0.9999964896058299,0.0003530574918395716,0.20098999581746857,0.0,5.414906470479205e-08,0.0,2.228356666079146e-08,0.0,6.927534318241995e-09,0.0,4.542654121110123e-10,0.0,6.454638025488331e-11
5.3868,99.9996489752638,0.999996489752638,0.0003530574912177009,0.1938690624230738,0.0,4.4671596188789795e-08,0.0,1.8383373375936657e-08,0.0,5.715038710628708e-09,0.0,3.7475706340073367e-10,0.0,5.324060100718138e-11
5.4349,99.99964898737129,0.9999964898737129,0.00035305749057038715,0.1870004195392262,0.0,3.6855379637934917e-08,0.0,1.5166823189827468e-08,0.0,4.715074744955006e-09,0.0,3.091855071315504e-10,0.0,4.3919670281401357e-11
5.483,99.99964899736324,0.9999964899736323,0.00035305748990252956,0.18037512640931716,0.0,3.0404896149660246e-08,0.0,1.2512303097249729e-08,0.0,3.889835260054524e-09,0.0,2.5507131176643936e-10,0.0,3.622910175802903e-11
5.5311,99.99964900560633,0.9999964900560633,0.00035305748921804584,0.17398456298784004,0.0,2.5083410257598547e-08,0.0,1.0322391129182024e-08,0.0,3.2090335683910336e-09,0.0,2.1042850373283744e-10,0.0,2.9885819230694466e-11
5.5792,99.99964901240473,0.9999964901240473,0.00035305748852018377,0.16782041340935558,0.0,2.0694574857186474e-08,0.0,8.516285999303084e-09,0.0,2.6475500779647386e-09,0.0,1.7360988999106007e-10,0.0,2.4655163577276837e-11
5.6273,99.99964901801548,0.9999964901801548,0.00035305748781168736,0.16187465401365295,0.0,1.7072460827694163e-08,0.0,7.0257040699028625e-09,0.0,2.1841567212023996e-09,0.0,1.4322341654344503e-10,0.0,2.033877646915246e-11
5.6754,99.99964902264387,0.9999964902264387,0.00035305748709474577,0.15613954916449346,0.0,1.4084514975821144e-08,0.0,5.796096710713849e-09,0.0,1.801895359409703e-09,0.0,1.1815708529741444e-10,0.0,1.677847622899089e-11
5.7234,99.99964902646121,0.9999964902646121,0.00035305748637118453,0.15060763554053122,0.0,1.162015217327013e-08,0.0,4.781955635294983e-09,0.0,1.4866183359212899e-09,0.0,9.748317814080614e-11,0.0,1.3842309214406718e-11
5.7715,99.99964902961176,0.9999964902961176,0.00035305748564253995,0.14527171255271598,0.0,9.586253066335096e-09,0.0,3.944960113828257e-09,0.0,1.226412472996109e-09,0.0,8.042049427993059e-11,0.0,1.1419155341689083e-11
5.8196,99.99964903221054,0.9999964903221055,0.00035305748491003546,0.14012483818836344,0.0,7.908561335409804e-09,0.0,3.2545519920400024e-09,0.0,1.0117778227337573e-09,0.0,6.63460889067164e-11,0.0,9.420487345688263e-12
